seaIce,airTemp,gusts,thunder,snow,longitude,date,windSpeed,fog,locationID,rain,sst,latitude,pressure,voyageID,windDirection,hail
False,-1,False,False,False,-55.5533,1785-04-26 16:00,-1,False,246891,False,-1,36.6,-1,5166,360,False
False,-1,False,False,False,-56.9867,1785-04-27 16:00,-1,False,246892,False,-1,36.5167,-1,5166,318,False
False,-1,False,False,False,-58.1033,1785-04-28 16:00,6.69999981,False,246893,False,-1,38.6167,-1,5166,248,False
False,-1,False,False,False,-60.0367,1785-04-29 16:00,-1,False,246894,False,-1,40.1833,-1,5166,228,False
False,-1,False,False,False,-61.7033,1785-04-30 16:00,19.7999992,False,246895,False,-1,41.3167,-1,5166,267,False
False,-1,False,False,False,-61.3533,1785-05-01 16:00,30.8999996,False,246896,False,-1,40.6,-1,5166,23,False
False,-1,False,False,False,-61.8033,1785-05-02 16:00,13.1000004,False,246897,False,-1,40.8667,-1,5166,357,False
False,-1,False,False,False,-61.4367,1785-05-03 16:00,-1,False,246898,False,-1,41.9,-1,5166,225,False
False,-1,False,False,False,-63.5033,1785-05-04 16:00,-1,False,246899,False,-1,41.8833,-1,5166,248,False
False,-1,False,False,False,-63.8367,1785-05-05 16:00,-1,False,246900,False,-1,42.2,-1,5166,338,False
False,-1,False,False,False,-65.17,1785-05-06 16:00,6.69999981,False,246901,False,-1,42.2833,-1,5166,45,False
False,-1,False,False,False,-66.42,1785-05-07 16:00,31.6000004,False,246902,False,-1,42.45,-1,5166,68,False
False,-1,False,False,False,-66.7367,1785-05-08 16:00,30.8999996,False,246903,False,-1,42.7667,-1,5166,48,False
False,-1,False,False,False,-67.67,1785-05-09 17:00,12.3000002,False,246904,False,-1,42.75,-1,5166,48,False
False,-1,False,False,False,-70.1867,1785-06-29 17:00,4.5999999,False,246905,False,-1,43.0667,-1,5167,293,False
False,-1,False,False,False,-68.8033,1785-06-30 17:00,6.69999981,False,246906,False,-1,43.8833,-1,5167,225,False
False,-1,False,False,False,-68.72,1785-07-01 17:00,1.20000005,False,246907,False,-1,42.75,-1,5167,500,False
False,-1,False,False,False,-67.37,1785-07-02 16:00,-1,False,246908,False,-1,42.6167,-1,5167,225,False
False,-1,False,False,False,-65.8533,1785-07-03 16:00,6.69999981,False,246909,False,-1,42.65,-1,5167,180,False
False,-1,False,False,False,-63.2367,1785-07-04 16:00,0,False,246910,False,-1,42.1167,-1,5167,315,False
False,-1,False,False,False,-63.2367,1785-07-05 16:00,6.69999981,False,246911,False,-1,42.2667,-1,5167,138,False
False,-1,False,False,False,-60.72,1785-07-06 16:00,13.1000004,False,246912,False,-1,42.75,-1,5167,138,False
False,-1,False,False,False,-58.8533,1785-07-07 16:00,11.6000004,False,246913,False,-1,42.9333,-1,5167,177,False
False,-1,False,False,False,-55.3033,1785-07-08 16:00,29.5,False,246914,False,-1,44.7333,-1,5167,203,False
False,-1,False,False,False,-52.9533,1785-07-09 16:00,-1,False,246915,False,-1,44.8667,-1,5167,270,False
False,-1,False,False,False,-51.5533,1785-07-10 15:00,6.69999981,False,246916,False,-1,43.8167,-1,5167,132,False
False,-1,False,False,False,-50.3367,1785-07-11 15:00,1,False,246917,False,-1,43.7333,-1,5167,93,False
False,-1,False,False,False,-45.4033,1785-07-12 15:00,9.30000019,False,246918,False,-1,44.2167,-1,5167,225,False
False,-1,False,False,False,-42.5867,1785-07-13 15:00,9.30000019,False,246919,False,-1,43.15,-1,5167,222,False
False,-1,False,False,False,-36.22,1785-07-14 14:00,9.30000019,False,246920,False,-1,45.1333,-1,5167,203,False
False,-1,False,False,False,-32.9867,1785-07-15 14:00,12.3000002,False,246921,False,-1,45.2833,-1,5167,315,False
False,-1,False,False,False,-30.72,1785-07-16 14:00,6.69999981,False,246922,False,-1,45.65,-1,5167,338,False
False,-1,False,False,False,-28.67,1785-07-17 14:00,0,False,246923,False,-1,45.4833,-1,5167,293,False
False,-1,False,False,False,-27.82,1785-07-18 14:00,6.69999981,False,246924,False,-1,45.4,-1,5167,113,False
False,-1,False,False,False,-26.6033,1785-07-19 14:00,1,False,246925,False,-1,45.3833,-1,5167,360,False
False,-1,False,False,False,-23.42,1785-07-20 14:00,16.2999992,False,246926,False,-1,46.0333,-1,5167,315,False
False,-1,False,False,False,-21.0367,1785-07-21 13:00,-1,False,246927,False,-1,46.3333,-1,5167,225,False
False,-1,False,False,False,-20.67,1785-07-22 13:00,6.69999981,False,246928,False,-1,46.7833,-1,5167,248,False
False,-1,False,False,False,-21.67,1785-07-23 13:00,12.3000002,False,246929,False,-1,47.6,-1,5167,222,False
False,-1,False,False,False,-6.22,1788-03-17 12:00,1.20000005,False,246930,False,-1,47.8833,-1,5168,113,False
False,-1,False,False,False,-7.15333,1788-03-18 12:00,1,False,246931,False,-1,47.0333,-1,5168,315,False
False,-1,False,False,False,-7.65333,1788-03-19 13:00,15.3999996,False,246932,False,-1,46.8,-1,5168,225,False
False,-1,False,False,False,-8.37,1788-03-20 13:00,12.3000002,False,246933,False,-1,47.3667,-1,5168,248,False
False,-1,False,False,False,-10.0867,1788-03-21 13:00,1,False,246934,False,-1,46.1667,-1,5168,248,False
False,-1,False,False,False,-12.2533,1788-03-22 13:00,15.3999996,False,246935,False,-1,44.15,-1,5168,338,False
False,-1,False,False,False,-12.0867,1788-03-23 13:00,15.3999996,False,246936,False,-1,43.55,-1,5168,270,False
False,-1,False,False,False,-12.9367,1788-03-24 13:00,15.3999996,False,246937,False,-1,42.0,-1,5168,338,False
False,-1,False,False,False,-13.72,1788-03-25 13:00,15.3999996,False,246938,False,-1,40.5667,-1,5168,270,False
False,-1,False,False,False,-13.72,1788-03-26 13:00,15.3999996,False,246939,False,-1,38.9,-1,5168,338,False
False,-1,False,False,False,-15.07,1788-03-27 13:00,6.69999981,False,246940,False,-1,37.3167,-1,5168,293,False
False,-1,False,False,False,-15.5033,1788-03-28 13:00,1,False,246941,False,-1,36.8833,-1,5168,293,False
False,-1,False,False,False,-16.2533,1788-03-29 13:00,12.3000002,False,246942,False,-1,36.45,-1,5168,338,False
False,-1,False,False,False,-18.8867,1788-03-30 13:00,1,False,246943,False,-1,35.1333,-1,5168,293,False
False,-1,False,False,False,-22.3533,1788-03-31 13:00,15.3999996,False,246944,False,-1,33.5833,-1,5168,90,False
False,-1,False,False,False,-25.7533,1788-04-01 14:00,9.30000019,False,246945,False,-1,32.1667,-1,5168,135,False
False,-1,False,False,False,-28.8867,1788-04-02 14:00,12.3000002,False,246946,False,-1,31.3167,-1,5168,180,False
False,-1,False,False,False,-29.3033,1788-04-03 14:00,12.3000002,False,246947,False,-1,31.0333,-1,5168,203,False
False,-1,False,False,False,-30.1533,1788-04-04 14:00,4.5999999,False,246948,False,-1,31.1167,-1,5168,180,False
False,-1,False,False,False,-31.3367,1788-04-05 14:00,1,False,246949,False,-1,30.5833,-1,5168,177,False
False,-1,False,False,False,-32.77,1788-04-06 14:00,4.5999999,False,246950,False,-1,29.65,-1,5168,158,False
False,-1,False,False,False,-34.6367,1788-04-07 14:00,12.3000002,False,246951,False,-1,28.55,-1,5168,203,False
False,-1,False,False,False,-36.47,1788-04-08 14:00,12.3000002,False,246952,False,-1,26.9667,-1,5168,158,False
False,-1,False,False,False,-38.37,1788-04-09 15:00,12.3000002,False,246953,False,-1,25.7167,-1,5168,90,False
False,-1,False,False,False,-40.87,1788-04-10 15:00,12.3000002,False,246954,False,-1,23.4167,-1,5168,68,False
False,-1,False,False,False,-43.52,1788-04-11 15:00,15.3999996,False,246955,False,-1,22.1333,-1,5168,90,False
False,-1,False,False,False,-46.27,1788-04-12 15:00,9.30000019,False,246956,False,-1,20.5,-1,5168,113,False
False,-1,False,False,False,-49.27,1788-04-13 15:00,15.3999996,False,246957,False,-1,19.3,-1,5168,90,False
False,-1,False,False,False,-52.1867,1788-04-14 15:00,15.3999996,False,246958,False,-1,17.6167,-1,5168,135,False
False,-1,False,False,False,-55.4867,1788-04-15 16:00,-1,False,246959,False,-1,15.8333,-1,5168,90,False
False,-1,False,False,False,-58.0867,1788-04-16 16:00,12.3000002,False,246960,False,-1,14.9833,-1,5168,68,False
False,-1,False,False,False,-60.8367,1788-04-17 16:00,15.3999996,False,246961,True,-1,14.6167,-1,5168,68,False
False,-1,False,False,False,-62.67,1788-04-18 16:00,15.3999996,False,246962,True,-1,14.3,-1,5168,45,False
False,-1,False,False,False,-62.0367,1788-05-13 16:00,12.3000002,False,246963,False,-1,18.5333,-1,5169,45,False
False,-1,False,False,False,-62.0033,1788-05-15 16:00,4.5999999,False,246964,False,-1,21.8333,-1,5169,68,False
False,-1,False,False,False,-62.0867,1788-05-16 16:00,12.3000002,False,246965,False,-1,23.15,-1,5169,90,False
False,-1,False,False,False,-62.4367,1788-05-17 16:00,4.5999999,False,246966,True,-1,24.7833,-1,5169,45,False
False,-1,False,False,False,-61.5367,1788-05-18 16:00,12.3000002,False,246967,False,-1,26.6167,-1,5169,135,False
False,-1,False,False,False,-60.8033,1788-05-19 16:00,4.5999999,False,246968,False,-1,27.55,-1,5169,113,False
False,-1,False,False,False,-59.7867,1788-05-20 16:00,4.5999999,False,246969,False,-1,28.2167,-1,5169,180,False
False,-1,False,False,False,-59.4367,1788-05-21 16:00,1,False,246970,False,-1,28.4833,-1,5169,338,False
False,-1,False,False,False,-58.52,1788-05-22 16:00,1,False,246971,False,-1,29.45,-1,5169,113,False
False,-1,False,False,False,-57.2367,1788-05-23 16:00,12.3000002,False,246972,False,-1,30.7667,-1,5169,113,False
False,-1,False,False,False,-55.2367,1788-05-24 16:00,12.3000002,False,246973,False,-1,32.4167,-1,5169,158,False
False,-1,False,False,False,-53.27,1788-05-25 16:00,12.3000002,False,246974,False,-1,33.6833,-1,5169,225,False
False,-1,False,False,False,-51.72,1788-05-26 15:00,1,False,246975,False,-1,34.6,-1,5169,315,False
False,-1,False,False,False,-49.5533,1788-05-27 15:00,12.3000002,False,246976,False,-1,35.7,-1,5169,315,False
False,-1,False,False,False,-47.5367,1788-05-28 15:00,12.3000002,False,246977,False,-1,36.5333,-1,5169,45,False
False,-1,False,False,False,-47.4367,1788-05-29 15:00,1,False,246978,False,-1,37.5,-1,5169,113,False
False,-1,False,False,False,-46.4033,1788-05-30 15:00,12.3000002,False,246979,False,-1,37.1167,-1,5169,158,False
False,-1,False,False,False,-45.37,1788-05-31 15:00,1,False,246980,False,-1,38.55,-1,5169,180,False
False,-1,False,False,False,-41.4367,1788-06-02 15:00,12.3000002,False,246981,False,-1,40.5,-1,5169,180,False
False,-1,False,False,False,-37.8867,1788-06-03 15:00,15.3999996,False,246982,False,-1,41.7833,-1,5169,180,False
False,-1,False,False,False,-34.1033,1788-06-04 14:00,15.3999996,False,246983,False,-1,43.7,-1,5169,180,False
False,-1,False,False,False,-31.2033,1788-06-05 14:00,12.3000002,False,246984,False,-1,43.6167,-1,5169,180,False
False,-1,False,False,False,-28.6867,1788-06-06 14:00,12.3000002,False,246985,False,-1,44.3333,-1,5169,180,False
False,-1,False,False,False,-25.42,1788-06-07 14:00,12.3000002,False,246986,False,-1,45.5833,-1,5169,180,False
False,-1,False,False,False,-22.6533,1788-06-08 14:00,12.3000002,False,246987,False,-1,46.0,-1,5169,180,False
False,-1,False,False,False,-20.6033,1788-06-09 13:00,12.3000002,False,246988,False,-1,46.8833,-1,5169,180,False
False,-1,False,False,False,-19.17,1788-06-10 13:00,4.5999999,False,246989,False,-1,47.7667,-1,5169,158,False
False,-1,False,False,False,-18.4867,1788-06-11 13:00,4.5999999,False,246990,False,-1,49.15,-1,5169,113,False
False,-1,False,False,False,-17.1033,1788-06-12 13:00,6.69999981,False,246991,False,-1,48.6667,-1,5169,90,False
False,-1,False,False,False,-15.2867,1788-06-13 13:00,12.3000002,False,246992,False,-1,48.15,-1,5169,68,False
False,-1,False,False,False,-12.8367,1788-06-14 13:00,12.3000002,False,246993,False,-1,47.6667,-1,5169,68,False
False,-1,False,False,False,-9.98667,1788-06-15 13:00,9.30000019,False,246994,False,-1,47.6667,-1,5169,45,False
False,-1,False,False,False,-8.00333,1788-06-16 13:00,12.3000002,False,246995,False,-1,47.9667,-1,5169,23,False
False,-1,False,False,False,-6.77,1788-06-17 12:00,4.5999999,False,246996,False,-1,48.2333,-1,5169,23,False
False,-1,False,False,False,-5.17,1788-06-18 12:00,-1,False,246997,False,-1,48.4833,-1,5169,360,False
False,-1,False,False,False,-6.82,1788-03-17 12:00,12.3000002,False,246998,False,-1,47.85,-1,5170,180,False
False,-1,False,False,False,-8.45333,1788-03-18 13:00,6.69999981,False,246999,False,-1,46.9,-1,5170,203,False
False,-1,False,False,False,-9.18667,1788-03-19 13:00,9.30000019,False,247000,False,-1,46.7667,-1,5170,203,False
False,-1,False,False,False,-9.20333,1788-03-20 13:00,1,False,247001,True,-1,46.0333,-1,5170,267,False
False,-1,False,False,False,-10.2867,1788-03-21 13:00,1.20000005,False,247002,True,-1,44.3333,-1,5170,23,False
False,-1,False,False,False,-12.5033,1788-03-22 13:00,6.69999981,False,247003,False,-1,42.4833,-1,5170,338,False
False,-1,False,False,False,-11.92,1788-03-23 13:00,-1,False,247004,False,-1,40.7833,-1,5170,338,False
False,-1,False,False,False,-14.3367,1788-03-24 13:00,-1,False,247005,False,-1,38.2,-1,5170,338,False
False,-1,False,False,False,-15.2033,1788-03-25 13:00,15.3999996,False,247006,False,-1,37.0833,-1,5170,312,False
False,-1,False,False,False,-15.57,1788-03-26 13:00,-1,False,247007,False,-1,35.6667,-1,5170,338,False
False,-1,False,False,False,-18.22,1788-03-27 13:00,1,False,247008,False,-1,34.6833,-1,5170,315,False
False,-1,False,False,False,-20.0533,1788-03-28 13:00,-1,False,247009,False,-1,33.8333,-1,5170,45,False
False,-1,False,False,False,-22.1867,1788-03-29 13:00,-1,False,247010,False,-1,32.7667,-1,5170,113,False
False,-1,False,False,False,-25.0033,1788-03-30 14:00,-1,False,247011,False,-1,31.0,-1,5170,68,False
False,-1,False,False,False,-28.47,1788-03-31 14:00,9.30000019,False,247012,False,-1,28.8167,-1,5170,113,False
False,-1,False,False,False,-30.3367,1788-04-01 14:00,-1,False,247013,False,-1,27.6833,-1,5170,135,False
False,-1,False,False,False,-32.4533,1788-04-02 14:00,12.3000002,False,247014,False,-1,26.8333,-1,5170,158,False
False,-1,False,False,False,-33.2367,1788-04-03 14:00,-1,False,247015,False,-1,26.2167,-1,5170,158,False
False,-1,False,False,False,-33.77,1788-04-04 14:00,-1,False,247016,False,-1,25.8,-1,5170,158,False
False,-1,False,False,False,-35.5533,1788-04-05 14:00,-1,False,247017,False,-1,25.0167,-1,5170,113,False
